ID_End,Estado,Sigla,Cidade,Bairro
2275,Roraima,RR,Mendes da Mata,Residencial da Luz
2276,Roraima,RR,Viana,Aeroporto Correia
2277,Roraima,RR,Viana,Lagoa Cardoso
2278,Roraima,RR,Viana,Via de Oliveira
2279,Roraima,RR,Viana,Alameda de Martins
2280,Roraima,RR,Viana,Passarela de Castro
2281,Roraima,RR,Rocha da Mata,Parque João Pedro Barbosa
2282,Roraima,RR,Rocha da Mata,Vale Silveira
2283,Roraima,RR,Rocha da Mata,Largo Cavalcanti
2284,Roraima,RR,Rocha da Mata,Sítio de da Cunha
2285,Roraima,RR,Rocha da Mata,Área de Santos
2286,Roraima,RR,Souza da Praia,Passarela Marcela Moreira
2287,Roraima,RR,Souza da Praia,Recanto de da Mata
2288,Roraima,RR,Souza da Praia,Trecho de Rodrigues
2289,Roraima,RR,Souza da Praia,Avenida de Melo
2290,Roraima,RR,Souza da Praia,Aeroporto de Pinto
2291,Roraima,RR,Rodrigues,Distrito da Rosa
2292,Roraima,RR,Rodrigues,Avenida de Castro
2293,Roraima,RR,Rodrigues,Avenida Cardoso
2294,Roraima,RR,Rodrigues,Trecho Nina Farias
2295,Roraima,RR,Rodrigues,Quadra Yuri Ramos
2296,Roraima,RR,das Neves,Viaduto Davi Lucca Rezende
2297,Roraima,RR,das Neves,Ladeira Dias
2298,Roraima,RR,das Neves,Residencial Camila Gonçalves
2299,Roraima,RR,das Neves,Viaduto de das Neves
2300,Roraima,RR,das Neves,Esplanada Mendes
2301,Santa Catarina,SC,das Neves,Trevo da Conceição
2302,Santa Catarina,SC,das Neves,Rua Luana Fernandes
2303,Santa Catarina,SC,das Neves,Viaduto Nascimento
2304,Santa Catarina,SC,das Neves,Rua Luna Cardoso
2305,Santa Catarina,SC,das Neves,Colônia Gomes
2306,Santa Catarina,SC,Silveira de Goiás,Lagoa de Castro
2307,Santa Catarina,SC,Silveira de Goiás,Viaduto de Barros
2308,Santa Catarina,SC,Silveira de Goiás,Estação Costela
2309,Santa Catarina,SC,Silveira de Goiás,Lago Rodrigues
2310,Santa Catarina,SC,Silveira de Goiás,Fazenda da Costa
2311,Santa Catarina,SC,Sales de Goiás,Colônia de Mendes
2312,Santa Catarina,SC,Sales de Goiás,Praia de da Mota
2313,Santa Catarina,SC,Sales de Goiás,Pátio de da Conceição
2314,Santa Catarina,SC,Sales de Goiás,Recanto Monteiro
2315,Santa Catarina,SC,Sales de Goiás,Morro Joana Nunes
2316,Santa Catarina,SC,Silveira das Pedras,Passarela de Costela
2317,Santa Catarina,SC,Silveira das Pedras,Condomínio de da Costa
2318,Santa Catarina,SC,Silveira das Pedras,Núcleo Peixoto
2319,Santa Catarina,SC,Silveira das Pedras,Rua Alana Oliveira
2320,Santa Catarina,SC,Silveira das Pedras,Setor de Carvalho
2321,Santa Catarina,SC,Silveira,Loteamento da Mota
2322,Santa Catarina,SC,Silveira,Núcleo Pires
2323,Santa Catarina,SC,Silveira,Área Fogaça
2324,Santa Catarina,SC,Silveira,Aeroporto Rodrigues
2325,Santa Catarina,SC,Silveira,Recanto da Rocha
2326,Santa Catarina,SC,da Cunha dos Dourados,Condomínio de Barbosa
2327,Santa Catarina,SC,da Cunha dos Dourados,Travessa Lucas Gabriel Aragão
2328,Santa Catarina,SC,da Cunha dos Dourados,Recanto Moraes
2329,Santa Catarina,SC,da Cunha dos Dourados,Rua de da Cruz
2330,Santa Catarina,SC,da Cunha dos Dourados,Estrada Maria Moraes
2331,Santa Catarina,SC,da Mota da Serra,Conjunto de Moura
2332,Santa Catarina,SC,da Mota da Serra,Estrada da Rocha
2333,Santa Catarina,SC,da Mota da Serra,Alameda Cauã Gonçalves
2334,Santa Catarina,SC,da Mota da Serra,Residencial Viana
2335,Santa Catarina,SC,da Mota da Serra,Praia Martins
2336,Santa Catarina,SC,Costela da Serra,Trevo Monteiro
2337,Santa Catarina,SC,Costela da Serra,Setor de Barbosa
2338,Santa Catarina,SC,Costela da Serra,Setor Lopes
2339,Santa Catarina,SC,Costela da Serra,Jardim Isadora Barbosa
2340,Santa Catarina,SC,Costela da Serra,Lago Rebeca Barros
2341,Santa Catarina,SC,Castro,Aeroporto Luiz Gustavo Caldeira
2342,Santa Catarina,SC,Castro,Avenida da Mata
2343,Santa Catarina,SC,Castro,Sítio Moraes
2344,Santa Catarina,SC,Castro,Recanto Esther Almeida
2345,Santa Catarina,SC,Castro,Rodovia Vitor Gabriel Campos
2346,Santa Catarina,SC,Moura,Vereda de Sales
2347,Santa Catarina,SC,Moura,Quadra Maria Fernanda Mendes
2348,Santa Catarina,SC,Moura,Vereda Lima
2349,Santa Catarina,SC,Moura,Vila Barbosa
2350,Santa Catarina,SC,Moura,Lagoa de Nogueira
2351,Santa Catarina,SC,Souza,Avenida Sales
2352,Santa Catarina,SC,Souza,Residencial Melo
2353,Santa Catarina,SC,Souza,Parque da Costa
2354,Santa Catarina,SC,Souza,Loteamento Enzo Araújo
2355,Santa Catarina,SC,Souza,Viela de Gonçalves
2356,Santa Catarina,SC,Caldeira das Flores,Área Milena Peixoto
2357,Santa Catarina,SC,Caldeira das Flores,Estrada Esther da Costa
2358,Santa Catarina,SC,Caldeira das Flores,Residencial Guilherme Moreira
2359,Santa Catarina,SC,Caldeira das Flores,Trevo Fernandes
2360,Santa Catarina,SC,Caldeira das Flores,Fazenda Lorena da Costa
2361,Santa Catarina,SC,Aragão Alegre,Trecho de Campos
2362,Santa Catarina,SC,Aragão Alegre,Lago Sales
2363,Santa Catarina,SC,Aragão Alegre,Avenida Theo da Mota
2364,Santa Catarina,SC,Aragão Alegre,Condomínio de Dias
2365,Santa Catarina,SC,Aragão Alegre,Parque de Moura
2366,Santa Catarina,SC,da Paz Paulista,Conjunto Costela
2367,Santa Catarina,SC,da Paz Paulista,Avenida Lucas Sales
2368,Santa Catarina,SC,da Paz Paulista,Fazenda de Costela
2369,Santa Catarina,SC,da Paz Paulista,Trecho Dias
2370,Santa Catarina,SC,da Paz Paulista,Pátio de Martins
2371,Santa Catarina,SC,Nascimento Grande,Avenida Alícia Teixeira
2372,Santa Catarina,SC,Nascimento Grande,Lago de Mendes
2373,Santa Catarina,SC,Nascimento Grande,Recanto Agatha Mendes
2374,Santa Catarina,SC,Nascimento Grande,Rodovia Catarina Pinto
2375,Santa Catarina,SC,Nascimento Grande,Distrito de Pereira
2376,Santa Catarina,SC,da Mata,Lagoa Emilly Cardoso
2377,Santa Catarina,SC,da Mata,Fazenda de Oliveira
2378,Santa Catarina,SC,da Mata,Setor Maria Vitória da Costa
2379,Santa Catarina,SC,da Mata,Campo Joaquim Novaes
2380,Santa Catarina,SC,da Mata,Fazenda Henrique Monteiro
2381,Santa Catarina,SC,da Cruz de Almeida,Feira Cardoso
2382,Santa Catarina,SC,da Cruz de Almeida,Campo de da Cruz
2383,Santa Catarina,SC,da Cruz de Almeida,Favela Melo
2384,Santa Catarina,SC,da Cruz de Almeida,Passarela Moura
2385,Santa Catarina,SC,da Cruz de Almeida,Viela Silva
2386,Santa Catarina,SC,Gonçalves da Prata,Viela Anthony da Rocha
2387,Santa Catarina,SC,Gonçalves da Prata,Parque Carvalho
2388,Santa Catarina,SC,Gonçalves da Prata,Trecho de Barros
2389,Santa Catarina,SC,Gonçalves da Prata,Trevo de Araújo
2390,Santa Catarina,SC,Gonçalves da Prata,Setor da Conceição
2391,Santa Catarina,SC,Moreira,Estação de Nascimento
2392,Santa Catarina,SC,Moreira,Jardim Leonardo Carvalho
2393,Santa Catarina,SC,Moreira,Aeroporto de Martins
2394,Santa Catarina,SC,Moreira,Área Camila Barbosa
2395,Santa Catarina,SC,Moreira,Setor Farias
2396,Santa Catarina,SC,Ramos das Flores,Sítio de Peixoto
2397,Santa Catarina,SC,Ramos das Flores,Condomínio Yago Novaes
2398,Santa Catarina,SC,Ramos das Flores,Estação Fogaça
2399,Santa Catarina,SC,Ramos das Flores,Campo de Castro
2400,Santa Catarina,SC,Ramos das Flores,Distrito Giovanna Moreira
2401,São Paulo,SP,Monteiro,Chácara Sales
2402,São Paulo,SP,Monteiro,Praia de Pereira
2403,São Paulo,SP,Monteiro,Esplanada Augusto Araújo
2404,São Paulo,SP,Monteiro,Largo de da Rosa
2405,São Paulo,SP,Monteiro,Sítio de da Conceição
2406,São Paulo,SP,Nascimento,Alameda de da Mota
2407,São Paulo,SP,Nascimento,Loteamento Martins
2408,São Paulo,SP,Nascimento,Conjunto de Cunha
2409,São Paulo,SP,Nascimento,Via da Paz
2410,São Paulo,SP,Nascimento,Travessa da Costa
2411,São Paulo,SP,Azevedo Alegre,Sítio Gustavo Henrique Lopes
2412,São Paulo,SP,Azevedo Alegre,Feira Cardoso
2413,São Paulo,SP,Azevedo Alegre,Aeroporto Rodrigo Freitas
2414,São Paulo,SP,Azevedo Alegre,Residencial Bernardo Araújo
2415,São Paulo,SP,Azevedo Alegre,Recanto de Lopes
2416,São Paulo,SP,Oliveira,Estrada Porto
2417,São Paulo,SP,Oliveira,Jardim Melissa Jesus
2418,São Paulo,SP,Oliveira,Vale de Freitas
2419,São Paulo,SP,Oliveira,Lagoa de Costela
2420,São Paulo,SP,Oliveira,Conjunto Farias
2421,São Paulo,SP,Cardoso Verde,Estrada Murilo Dias
2422,São Paulo,SP,Cardoso Verde,Aeroporto Davi Luiz Teixeira
2423,São Paulo,SP,Cardoso Verde,Chácara Igor Martins
2424,São Paulo,SP,Cardoso Verde,Vale Duarte
2425,São Paulo,SP,Cardoso Verde,Morro Nina Duarte
2426,São Paulo,SP,Pinto,Conjunto Cardoso
2427,São Paulo,SP,Pinto,Favela Jesus
2428,São Paulo,SP,Pinto,Fazenda Rodrigues
2429,São Paulo,SP,Pinto,Lago Castro
2430,São Paulo,SP,Pinto,Jardim Porto
2431,São Paulo,SP,Rocha do Sul,Passarela Martins
2432,São Paulo,SP,Rocha do Sul,Condomínio João Felipe Costa
2433,São Paulo,SP,Rocha do Sul,Vila Ryan Silveira
2434,São Paulo,SP,Rocha do Sul,Loteamento Pinto
2435,São Paulo,SP,Rocha do Sul,Alameda de Santos
2436,São Paulo,SP,da Paz,Distrito Ana Laura da Cunha
2437,São Paulo,SP,da Paz,Aeroporto Ribeiro
2438,São Paulo,SP,da Paz,Quadra João Gabriel Azevedo
2439,São Paulo,SP,da Paz,Campo da Costa
2440,São Paulo,SP,da Paz,Quadra Araújo
2441,São Paulo,SP,Farias,Morro de da Cruz
2442,São Paulo,SP,Farias,Fazenda Nascimento
2443,São Paulo,SP,Farias,Passarela João Guilherme Almeida
2444,São Paulo,SP,Farias,Ladeira Samuel Melo
2445,São Paulo,SP,Farias,Alameda Maria da Rosa
2446,São Paulo,SP,Caldeira do Norte,Lago Julia Ribeiro
2447,São Paulo,SP,Caldeira do Norte,Distrito Leonardo Costela
2448,São Paulo,SP,Caldeira do Norte,Favela de da Mata
2449,São Paulo,SP,Caldeira do Norte,Aeroporto Porto
2450,São Paulo,SP,Caldeira do Norte,Conjunto Danilo Campos
2451,São Paulo,SP,Castro,Campo Guilherme da Luz
2452,São Paulo,SP,Castro,Viela Campos
2453,São Paulo,SP,Castro,Área de Lima
2454,São Paulo,SP,Castro,Esplanada de Cardoso
2455,São Paulo,SP,Castro,Alameda de Costela
2456,São Paulo,SP,Almeida,Setor de Gomes
2457,São Paulo,SP,Almeida,Lago de Costa
2458,São Paulo,SP,Almeida,Parque da Cunha
2459,São Paulo,SP,Almeida,Morro de Barbosa
2460,São Paulo,SP,Almeida,Travessa de Porto
2461,São Paulo,SP,Almeida Verde,Núcleo Leonardo Costela
2462,São Paulo,SP,Almeida Verde,Feira João Guilherme Fogaça
2463,São Paulo,SP,Almeida Verde,Largo de da Conceição
2464,São Paulo,SP,Almeida Verde,Condomínio de Teixeira
2465,São Paulo,SP,Almeida Verde,Chácara de Costa
2466,São Paulo,SP,da Rocha do Sul,Praia Peixoto
2467,São Paulo,SP,da Rocha do Sul,Pátio Correia
2468,São Paulo,SP,da Rocha do Sul,Via Maria Clara Teixeira
2469,São Paulo,SP,da Rocha do Sul,Esplanada de Viana
2470,São Paulo,SP,da Rocha do Sul,Lago da Mata
2471,São Paulo,SP,Ramos de Costa,Lago Farias
2472,São Paulo,SP,Ramos de Costa,Travessa de Almeida
2473,São Paulo,SP,Ramos de Costa,Vila de Cunha
2474,São Paulo,SP,Ramos de Costa,Núcleo Bruna da Rocha
2475,São Paulo,SP,Ramos de Costa,Favela Maria Vitória da Cunha
2476,São Paulo,SP,da Mota,Conjunto Rafaela Lima
2477,São Paulo,SP,da Mota,Fazenda de Alves
2478,São Paulo,SP,da Mota,Conjunto Caroline Farias
2479,São Paulo,SP,da Mota,Condomínio João Moraes
2480,São Paulo,SP,da Mota,Setor Luiz Fernando Lopes
2481,São Paulo,SP,Alves do Sul,Núcleo Pires
2482,São Paulo,SP,Alves do Sul,Sítio de Teixeira
2483,São Paulo,SP,Alves do Sul,Vale Bryan Cardoso
2484,São Paulo,SP,Alves do Sul,Sítio Teixeira
2485,São Paulo,SP,Alves do Sul,Distrito Noah Teixeira
2486,São Paulo,SP,Rodrigues da Praia,Viaduto de da Costa
2487,São Paulo,SP,Rodrigues da Praia,Fazenda de Ribeiro
2488,São Paulo,SP,Rodrigues da Praia,Loteamento Fernandes
2489,São Paulo,SP,Rodrigues da Praia,Núcleo de Silveira
2490,São Paulo,SP,Rodrigues da Praia,Vale de Cunha
2491,São Paulo,SP,da Cunha,Sítio de Teixeira
2492,São Paulo,SP,da Cunha,Chácara Ferreira
2493,São Paulo,SP,da Cunha,Praça de Costa
2494,São Paulo,SP,da Cunha,Parque Aragão
2495,São Paulo,SP,da Cunha,Vila de Silva
2496,São Paulo,SP,da Cruz,Vale Yago Cardoso
2497,São Paulo,SP,da Cruz,Ladeira de Pereira
2498,São Paulo,SP,da Cruz,Quadra da Mata
2499,São Paulo,SP,da Cruz,Vila Pedro Henrique Silva
2500,São Paulo,SP,da Cruz,Praia de Duarte
2501,Sergipe,SE,Dias de Barros,Vila da Conceição
2502,Sergipe,SE,Dias de Barros,Vereda Mariana Costela
2503,Sergipe,SE,Dias de Barros,Rua Caldeira
2504,Sergipe,SE,Dias de Barros,Ladeira Pires
2505,Sergipe,SE,Dias de Barros,Vereda da Costa
2506,Sergipe,SE,Campos de Castro,Morro Almeida
2507,Sergipe,SE,Campos de Castro,Vila Silva
2508,Sergipe,SE,Campos de Castro,Chácara Ana Julia Silva
2509,Sergipe,SE,Campos de Castro,Esplanada Sales
2510,Sergipe,SE,Campos de Castro,Setor de Aragão
2511,Sergipe,SE,Barbosa,Recanto da Cunha
2512,Sergipe,SE,Barbosa,Fazenda Moraes
2513,Sergipe,SE,Barbosa,Via Alana Pinto
2514,Sergipe,SE,Barbosa,Área Jesus
2515,Sergipe,SE,Barbosa,Sítio de Barbosa
2516,Sergipe,SE,da Costa Paulista,Rua Nogueira
2517,Sergipe,SE,da Costa Paulista,Chácara Stephany Cavalcanti
2518,Sergipe,SE,da Costa Paulista,Praia João Guilherme Cavalcanti
2519,Sergipe,SE,da Costa Paulista,Colônia Stephany Santos
2520,Sergipe,SE,da Costa Paulista,Pátio de Silva
2521,Sergipe,SE,da Rosa,Viaduto Melo
2522,Sergipe,SE,da Rosa,Rodovia Melo
2523,Sergipe,SE,da Rosa,Trevo de Costa
2524,Sergipe,SE,da Rosa,Vila de das Neves
2525,Sergipe,SE,da Rosa,Vila Pinto
2526,Sergipe,SE,Moreira da Serra,Viaduto Daniela da Conceição
2527,Sergipe,SE,Moreira da Serra,Ladeira Pedro Lucas Gonçalves
2528,Sergipe,SE,Moreira da Serra,Aeroporto de Jesus
2529,Sergipe,SE,Moreira da Serra,Alameda da Rosa
2530,Sergipe,SE,Moreira da Serra,Esplanada Ramos
2531,Sergipe,SE,Mendes,Ladeira Melissa Silveira
2532,Sergipe,SE,Mendes,Lagoa de Jesus
2533,Sergipe,SE,Mendes,Viaduto de Novaes
2534,Sergipe,SE,Mendes,Setor Milena Sales
2535,Sergipe,SE,Mendes,Setor de Barros
2536,Sergipe,SE,das Neves,Trevo de da Costa
2537,Sergipe,SE,das Neves,Condomínio Ana Carolina Barbosa
2538,Sergipe,SE,das Neves,Viela de Araújo
2539,Sergipe,SE,das Neves,Largo da Mata
2540,Sergipe,SE,das Neves,Vale Moura
2541,Sergipe,SE,Moreira da Prata,Jardim João Lucas Araújo
2542,Sergipe,SE,Moreira da Prata,Praia Emilly Pereira
2543,Sergipe,SE,Moreira da Prata,Colônia de Novaes
2544,Sergipe,SE,Moreira da Prata,Feira Moura
2545,Sergipe,SE,Moreira da Prata,Via de Pereira
2546,Sergipe,SE,Melo das Pedras,Vereda de da Luz
2547,Sergipe,SE,Melo das Pedras,Morro Lima
2548,Sergipe,SE,Melo das Pedras,Praia da Rosa
2549,Sergipe,SE,Melo das Pedras,Sítio Monteiro
2550,Sergipe,SE,Melo das Pedras,Via Moreira
2551,Sergipe,SE,Santos,Alameda Guilherme Alves
2552,Sergipe,SE,Santos,Favela Emilly Correia
2553,Sergipe,SE,Santos,Jardim da Costa
2554,Sergipe,SE,Santos,Praça da Mota
2555,Sergipe,SE,Santos,Via Júlia Caldeira
2556,Sergipe,SE,da Conceição da Serra,Quadra Peixoto
2557,Sergipe,SE,da Conceição da Serra,Loteamento Silveira
2558,Sergipe,SE,da Conceição da Serra,Conjunto Isabel da Rosa
2559,Sergipe,SE,da Conceição da Serra,Travessa Marcos Vinicius Gonçalves
2560,Sergipe,SE,da Conceição da Serra,Praça Benjamin Gomes
2561,Sergipe,SE,Rocha,Quadra Emanuella Correia
2562,Sergipe,SE,Rocha,Via Moraes
2563,Sergipe,SE,Rocha,Quadra de da Mata
2564,Sergipe,SE,Rocha,Ladeira de da Costa
2565,Sergipe,SE,Rocha,Chácara Guilherme Silva
2566,Sergipe,SE,Lima,Largo Teixeira
2567,Sergipe,SE,Lima,Rodovia Gonçalves
2568,Sergipe,SE,Lima,Área de Rocha
2569,Sergipe,SE,Lima,Recanto Pietra Silva
2570,Sergipe,SE,Lima,Rodovia Luiz Gustavo Peixoto
2571,Sergipe,SE,Freitas da Prata,Sítio Isabella da Costa
2572,Sergipe,SE,Freitas da Prata,Quadra de Caldeira
2573,Sergipe,SE,Freitas da Prata,Pátio de Lima
2574,Sergipe,SE,Freitas da Prata,Praia Maria Luiza Sales
2575,Sergipe,SE,Freitas da Prata,Ladeira de Santos
2576,Sergipe,SE,da Costa de Correia,Rua Mariana Rodrigues
2577,Sergipe,SE,da Costa de Correia,Ladeira Erick Barbosa
2578,Sergipe,SE,da Costa de Correia,Sítio Enzo Gabriel Novaes
2579,Sergipe,SE,da Costa de Correia,Estação Vitória da Rosa
2580,Sergipe,SE,da Costa de Correia,Feira Diego Porto
2581,Sergipe,SE,da Cunha de Peixoto,Lagoa Monteiro
2582,Sergipe,SE,da Cunha de Peixoto,Distrito de da Paz
2583,Sergipe,SE,da Cunha de Peixoto,Favela Viana
2584,Sergipe,SE,da Cunha de Peixoto,Estação Teixeira
2585,Sergipe,SE,da Cunha de Peixoto,Núcleo Ribeiro
2586,Sergipe,SE,Caldeira,Distrito Stephany Oliveira
2587,Sergipe,SE,Caldeira,Conjunto de da Luz
2588,Sergipe,SE,Caldeira,Lago Esther Nascimento
2589,Sergipe,SE,Caldeira,Rodovia Silva
2590,Sergipe,SE,Caldeira,Fazenda de Porto
2591,Sergipe,SE,Oliveira,Feira Aragão
2592,Sergipe,SE,Oliveira,Conjunto Lucas Aragão
2593,Sergipe,SE,Oliveira,Travessa João Viana
2594,Sergipe,SE,Oliveira,Morro Theo Gomes
2595,Sergipe,SE,Oliveira,Fazenda Luiz Otávio Cunha
2596,Sergipe,SE,Campos de Souza,Área Costela
2597,Sergipe,SE,Campos de Souza,Vereda Silveira
2598,Sergipe,SE,Campos de Souza,Rodovia Laís Alves
2599,Sergipe,SE,Campos de Souza,Ladeira de da Mota
2600,Sergipe,SE,Campos de Souza,Campo de Freitas
2601,Tocantins,TO,Monteiro do Galho,Lagoa Costa
2602,Tocantins,TO,Monteiro do Galho,Morro de Nascimento
2603,Tocantins,TO,Monteiro do Galho,Alameda Luana Almeida
2604,Tocantins,TO,Monteiro do Galho,Área Freitas
2605,Tocantins,TO,Monteiro do Galho,Rua de Moraes
2606,Tocantins,TO,Moura das Flores,Favela Francisco da Luz
2607,Tocantins,TO,Moura das Flores,Campo Breno Rezende
2608,Tocantins,TO,Moura das Flores,Favela de Nascimento
2609,Tocantins,TO,Moura das Flores,Vale Araújo
2610,Tocantins,TO,Moura das Flores,Passarela de Dias
2611,Tocantins,TO,Costela,Travessa de Campos
2612,Tocantins,TO,Costela,Parque Luiz Gustavo Cardoso
2613,Tocantins,TO,Costela,Área Monteiro
2614,Tocantins,TO,Costela,Morro de Ribeiro
2615,Tocantins,TO,Costela,Trevo Dias
2616,Tocantins,TO,Caldeira,Ladeira de Campos
2617,Tocantins,TO,Caldeira,Via Luiza Gomes
2618,Tocantins,TO,Caldeira,Vereda de Barbosa
2619,Tocantins,TO,Caldeira,Largo Enzo Gabriel Oliveira
2620,Tocantins,TO,Caldeira,Avenida de Oliveira
2621,Tocantins,TO,Monteiro,Quadra Júlia Ramos
2622,Tocantins,TO,Monteiro,Condomínio de Vieira
2623,Tocantins,TO,Monteiro,Passarela Sarah Pinto
2624,Tocantins,TO,Monteiro,Chácara Cavalcanti
2625,Tocantins,TO,Monteiro,Lago Manuela Moura
2626,Tocantins,TO,Souza,Parque Maria Julia da Cruz
2627,Tocantins,TO,Souza,Avenida Lívia Souza
2628,Tocantins,TO,Souza,Quadra de Monteiro
2629,Tocantins,TO,Souza,Travessa de Castro
2630,Tocantins,TO,Souza,Lago de Nascimento
2631,Tocantins,TO,Moreira do Norte,Viaduto de Cardoso
2632,Tocantins,TO,Moreira do Norte,Travessa Porto
2633,Tocantins,TO,Moreira do Norte,Loteamento de Viana
2634,Tocantins,TO,Moreira do Norte,Chácara de Vieira
2635,Tocantins,TO,Moreira do Norte,Campo Almeida
2636,Tocantins,TO,Moura do Norte,Passarela Leonardo Carvalho
2637,Tocantins,TO,Moura do Norte,Praça Rafaela Duarte
2638,Tocantins,TO,Moura do Norte,Morro Isadora Cardoso
2639,Tocantins,TO,Moura do Norte,Estação de Moraes
2640,Tocantins,TO,Moura do Norte,Esplanada Costela
2641,Tocantins,TO,da Rosa,Praça Enzo Melo
2642,Tocantins,TO,da Rosa,Feira de Costela
2643,Tocantins,TO,da Rosa,Trecho Nina Santos
2644,Tocantins,TO,da Rosa,Lago Rocha
2645,Tocantins,TO,da Rosa,Sítio Luiza Araújo
2646,Tocantins,TO,Gonçalves da Prata,Quadra Lima
2647,Tocantins,TO,Gonçalves da Prata,Loteamento Clara Silveira
2648,Tocantins,TO,Gonçalves da Prata,Jardim Joana Nascimento
2649,Tocantins,TO,Gonçalves da Prata,Praia de Rezende
2650,Tocantins,TO,Gonçalves da Prata,Vereda Rezende
2651,Tocantins,TO,Fernandes de Rocha,Vila Sabrina Silveira
2652,Tocantins,TO,Fernandes de Rocha,Vila da Cunha
2653,Tocantins,TO,Fernandes de Rocha,Condomínio Moura
2654,Tocantins,TO,Fernandes de Rocha,Favela da Cunha
2655,Tocantins,TO,Fernandes de Rocha,Praça Pedro Lucas Caldeira
2656,Tocantins,TO,Nascimento do Galho,Trevo Maria Sophia Nunes
2657,Tocantins,TO,Nascimento do Galho,Alameda Manuela Cavalcanti
2658,Tocantins,TO,Nascimento do Galho,Jardim de da Costa
2659,Tocantins,TO,Nascimento do Galho,Colônia de Cardoso
2660,Tocantins,TO,Nascimento do Galho,Travessa Cavalcanti
2661,Tocantins,TO,Viana,Lago de Barros
2662,Tocantins,TO,Viana,Passarela Rezende
2663,Tocantins,TO,Viana,Estrada Heitor Barros
2664,Tocantins,TO,Viana,Residencial de da Costa
2665,Tocantins,TO,Viana,Residencial Rezende
2666,Tocantins,TO,da Conceição Paulista,Viela de da Mota
2667,Tocantins,TO,da Conceição Paulista,Residencial Rodrigues
2668,Tocantins,TO,da Conceição Paulista,Quadra Vieira
2669,Tocantins,TO,da Conceição Paulista,Estrada de Oliveira
2670,Tocantins,TO,da Conceição Paulista,Praça Teixeira
2671,Tocantins,TO,Cardoso,Loteamento de das Neves
2672,Tocantins,TO,Cardoso,Fazenda da Mota
2673,Tocantins,TO,Cardoso,Parque Nunes
2674,Tocantins,TO,Cardoso,Feira Bruna Rocha
2675,Tocantins,TO,Cardoso,Trecho Emilly Fogaça
2676,Tocantins,TO,Melo de Barbosa,Vereda Davi Almeida
2677,Tocantins,TO,Melo de Barbosa,Recanto de Almeida
2678,Tocantins,TO,Melo de Barbosa,Setor de Aragão
2679,Tocantins,TO,Melo de Barbosa,Núcleo Pires
2680,Tocantins,TO,Melo de Barbosa,Parque Julia Santos
2681,Tocantins,TO,Nogueira,Campo de Barros
2682,Tocantins,TO,Nogueira,Vereda Fernandes
2683,Tocantins,TO,Nogueira,Lagoa de Cunha
2684,Tocantins,TO,Nogueira,Travessa de Carvalho
2685,Tocantins,TO,Nogueira,Estrada Duarte
2686,Tocantins,TO,da Mata,Travessa de Cardoso
2687,Tocantins,TO,da Mata,Lago da Rocha
2688,Tocantins,TO,da Mata,Vale de Novaes
2689,Tocantins,TO,da Mata,Parque de Santos
2690,Tocantins,TO,da Mata,Praia Nina Lima
2691,Tocantins,TO,da Luz do Oeste,Vale Silva
2692,Tocantins,TO,da Luz do Oeste,Vila Ana Rodrigues
2693,Tocantins,TO,da Luz do Oeste,Alameda de Azevedo
2694,Tocantins,TO,da Luz do Oeste,Loteamento de da Mota
2695,Tocantins,TO,da Luz do Oeste,Favela de Souza
2696,Tocantins,TO,Cardoso,Vale de da Costa
2697,Tocantins,TO,Cardoso,Avenida Viana
2698,Tocantins,TO,Cardoso,Sítio de Melo
2699,Tocantins,TO,Cardoso,Parque Gomes
2700,Tocantins,TO,Cardoso,Praça de Carvalho
